5570.000000 0.634633
5580.000000 0.665513
5590.000000 0.686362
5600.000000 0.722124
5610.000000 0.744362
5620.000000 0.765978
5630.000000 0.782964
5640.000000 0.798839
5650.000000 0.814403
5660.000000 0.830055
5670.000000 0.847434
5680.000000 0.859204
5690.000000 0.871857
5700.000000 0.879951
5710.000000 0.890560
5720.000000 0.898937
5730.000000 0.904755
5740.000000 0.908884
5750.000000 0.911648
5760.000000 0.913811
5770.000000 0.916194
5780.000000 0.918760
5790.000000 0.921241
5800.000000 0.923163
5810.000000 0.925084
5820.000000 0.927005
5830.000000 0.928927
5840.000000 0.931041
5850.000000 0.933607
5860.000000 0.936172
5870.000000 0.937741
5880.000000 0.939180
5890.000000 0.940499
5900.000000 0.941776
5910.000000 0.942638
5920.000000 0.943081
5930.000000 0.943649
5940.000000 0.944158
5950.000000 0.946832
5960.000000 0.948293
5970.000000 0.949754
5980.000000 0.951216
5990.000000 0.952229
6000.000000 0.952862
6010.000000 0.953445
6020.000000 0.953685
6030.000000 0.953925
6040.000000 0.954165
6050.000000 0.954405
6060.000000 0.954645
6070.000000 0.954884
6080.000000 0.954487
6090.000000 0.954060
6100.000000 0.953633
6110.000000 0.953366
6120.000000 0.953741
6130.000000 0.954115
6140.000000 0.954490
6150.000000 0.954796
6160.000000 0.954784
6170.000000 0.954771
6180.000000 0.954759
6190.000000 0.954746
6200.000000 0.954734
6210.000000 0.954721
6220.000000 0.954709
6230.000000 0.954696
6240.000000 0.954684
6250.000000 0.954671
6260.000000 0.954659
6270.000000 0.954647
6280.000000 0.954634
6290.000000 0.954622
6300.000000 0.954609
6310.000000 0.954597
6320.000000 0.954584
6330.000000 0.954572
6340.000000 0.954559
6350.000000 0.954547
6360.000000 0.954534
6370.000000 0.954522
6380.000000 0.954510
6390.000000 0.954497
6400.000000 0.954485
6410.000000 0.954472
6420.000000 0.954460
6430.000000 0.954447
6440.000000 0.954435
6450.000000 0.954422
6460.000000 0.954410
6470.000000 0.954397
6480.000000 0.954385
6490.000000 0.954373
6500.000000 0.954360
6510.000000 0.954348
6520.000000 0.954123
6530.000000 0.953805
6540.000000 0.953487
6550.000000 0.953169
6560.000000 0.952851
6570.000000 0.952716
6580.000000 0.952703
6590.000000 0.952691
6600.000000 0.952678
6610.000000 0.952666
6620.000000 0.952653
6630.000000 0.950322
6640.000000 0.946989
6650.000000 0.928311
6660.000000 0.901947
6670.000000 0.882130
6680.000000 0.868090
6690.000000 0.847828
6700.000000 0.830310
6710.000000 0.757660
6720.000000 0.671182
6730.000000 0.607176
6740.000000 0.544928
6750.000000 0.431751
6760.000000 0.391424
6770.000000 0.270506
6780.000000 0.182279
6790.000000 0.154399
6800.000000 0.132476
6810.000000 0.114059
6820.000000 0.090974
6830.000000 0.081654
6840.000000 0.072495
6850.000000 0.062294
6860.000000 0.049197
6870.000000 0.040455
6880.000000 0.034896
6890.000000 0.030363
6900.000000 0.026388
6910.000000 0.023470
6920.000000 0.020553
6930.000000 0.017635
6940.000000 0.014818
6950.000000 0.013644
6960.000000 0.012983
6970.000000 0.012524
6980.000000 0.012064
6990.000000 0.011708
7000.000000 0.011620
7010.000000 0.011123
7020.000000 0.010627
7030.000000 0.010131
7040.000000 0.009310
7050.000000 0.008519
7060.000000 0.008507
7070.000000 0.008494
7080.000000 0.008482
7090.000000 0.008469
7100.000000 0.008457
7110.000000 0.006438
7120.000000 0.005780
7130.000000 0.005397
7140.000000 0.005707
7150.000000 0.006017
7160.000000 0.006327
7170.000000 0.006637
7180.000000 0.006360
7190.000000 0.005380
7200.000000 0.004772
7210.000000 0.004232
7220.000000 0.003691
7230.000000 0.003624
7240.000000 0.003611
7250.000000 0.003599
7260.000000 0.003586
7270.000000 0.003574
7280.000000 0.003561
7290.000000 0.003549
7300.000000 0.003537
7310.000000 0.003524
7320.000000 0.003512
7330.000000 0.003499
