3900.000000 0.020651
3910.000000 0.035441
3920.000000 0.056431
3930.000000 0.088651
3940.000000 0.134704
3950.000000 0.213563
3960.000000 0.309232
3970.000000 0.384244
3980.000000 0.481163
3990.000000 0.498642
4000.000000 0.569487
4010.000000 0.594066
4020.000000 0.648275
4030.000000 0.684152
4040.000000 0.696047
4050.000000 0.709836
4060.000000 0.720719
4070.000000 0.742951
4080.000000 0.751593
4090.000000 0.759247
4100.000000 0.764637
4110.000000 0.770982
4120.000000 0.778104
4130.000000 0.783710
4140.000000 0.788899
4150.000000 0.794433
4160.000000 0.800089
4170.000000 0.806044
4180.000000 0.813167
4190.000000 0.817818
4200.000000 0.820211
4210.000000 0.822711
4220.000000 0.825212
4230.000000 0.827712
4240.000000 0.830476
4250.000000 0.833431
4260.000000 0.836388
4270.000000 0.840651
4280.000000 0.844915
4290.000000 0.849179
4300.000000 0.851957
4310.000000 0.854318
4320.000000 0.856390
4330.000000 0.858411
4340.000000 0.860432
4350.000000 0.862453
4360.000000 0.864588
4370.000000 0.866836
4380.000000 0.866819
4390.000000 0.867078
4400.000000 0.867901
4410.000000 0.868723
4420.000000 0.869545
4430.000000 0.871406
4440.000000 0.873696
4450.000000 0.875873
4460.000000 0.878051
4470.000000 0.881467
4480.000000 0.885730
4490.000000 0.888765
4500.000000 0.890277
4510.000000 0.891788
4520.000000 0.893076
4530.000000 0.894078
4540.000000 0.895794
4550.000000 0.897560
4560.000000 0.899327
4570.000000 0.901093
4580.000000 0.902859
4590.000000 0.903977
4600.000000 0.904911
4610.000000 0.905846
4620.000000 0.906818
4630.000000 0.908983
4640.000000 0.909965
4650.000000 0.910946
4660.000000 0.911928
4670.000000 0.912735
4680.000000 0.913431
4690.000000 0.914098
4700.000000 0.914730
4710.000000 0.915381
4720.000000 0.916203
4730.000000 0.917025
4740.000000 0.917848
4750.000000 0.918826
4760.000000 0.919998
4770.000000 0.921170
4780.000000 0.922342
4790.000000 0.924041
4800.000000 0.926121
4810.000000 0.928202
4820.000000 0.930283
4830.000000 0.931190
4840.000000 0.932723
4850.000000 0.934257
4860.000000 0.935790
4870.000000 0.937324
4880.000000 0.937995
4890.000000 0.937979
4900.000000 0.937963
4910.000000 0.938129
4920.000000 0.938661
4930.000000 0.939193
4940.000000 0.939430
4950.000000 0.939414
4960.000000 0.939398
4970.000000 0.939382
4980.000000 0.939366
4990.000000 0.939350
5000.000000 0.939333
5010.000000 0.939317
5020.000000 0.939301
5030.000000 0.939285
5040.000000 0.939269
5050.000000 0.939253
5060.000000 0.939237
5070.000000 0.939221
5080.000000 0.939474
5090.000000 0.939933
5100.000000 0.940392
5110.000000 0.940381
5120.000000 0.939474
5130.000000 0.939528
5140.000000 0.940160
5150.000000 0.939881
5160.000000 0.937016
5170.000000 0.934378
5180.000000 0.933570
5190.000000 0.932745
5200.000000 0.931839
5210.000000 0.931337
5220.000000 0.931321
5230.000000 0.931305
5240.000000 0.932388
5250.000000 0.935532
5260.000000 0.937457
5270.000000 0.938332
5280.000000 0.931137
5290.000000 0.895698
5300.000000 0.864475
5310.000000 0.749096
5320.000000 0.645853
5330.000000 0.542610
5340.000000 0.416628
5350.000000 0.300014
5360.000000 0.244383
5370.000000 0.176509
5380.000000 0.135973
5390.000000 0.089103
5400.000000 0.066291
5410.000000 0.054660
5420.000000 0.043984
5430.000000 0.033309
5440.000000 0.025735
5450.000000 0.019987
5460.000000 0.016350
5470.000000 0.015443
5480.000000 0.013417
5490.000000 0.011378
5500.000000 0.010419
5510.000000 0.010403
5520.000000 0.010387
5530.000000 0.010215
5540.000000 0.009407
5550.000000 0.008749
5560.000000 0.008510
5570.000000 0.008271
